site,genus,sp,subsp,common_name,source
GRSM,Sternotherus,minor,peltifer,Stripe-necked musk turtle,http://www.mendeley.com/c/5030154592/g/2058663/grsm-kinosternidae/
GRSM,Sternotherus,odoratus,,Stinkpot,http://www.mendeley.com/c/5030154592/g/2058663/grsm-kinosternidae/
GRSM,Apalone,spinifera,spinifera,Eastern spiny softshell,http://www.mendeley.com/c/5030154582/g/2058663/grsm-trionychidae/
GUAN,Anolis,cristatellus,,,http://www.mendeley.com/c/5001218602/g/2058663/genet-2001-the-lizard-community-of-a-subtropical-dry-forest--guanica-forest--puerto-rico/
GUAN,Anolis,cooki,,,http://www.mendeley.com/c/5001218602/g/2058663/genet-2001-the-lizard-community-of-a-subtropical-dry-forest--guanica-forest--puerto-rico/
GUAN,Anolis,stratulus,,,http://www.mendeley.com/c/5001218602/g/2058663/genet-2001-the-lizard-community-of-a-subtropical-dry-forest--guanica-forest--puerto-rico/
GUAN,Anolis,pulchellus,,,http://www.mendeley.com/c/5001218602/g/2058663/genet-2001-the-lizard-community-of-a-subtropical-dry-forest--guanica-forest--puerto-rico/
GUAN,Anolis,poncensis,,,http://www.mendeley.com/c/5001218602/g/2058663/genet-2001-the-lizard-community-of-a-subtropical-dry-forest--guanica-forest--puerto-rico/
GUAN,Ameiva,exsul,,,http://www.mendeley.com/c/5001218602/g/2058663/genet-2001-the-lizard-community-of-a-subtropical-dry-forest--guanica-forest--puerto-rico/
GUAN,Ameiva,wetmorei,,,http://www.mendeley.com/c/5001218602/g/2058663/genet-2001-the-lizard-community-of-a-subtropical-dry-forest--guanica-forest--puerto-rico/
GUAN,Sphaerodactylus,nicholsi,,,http://www.mendeley.com/c/5001218602/g/2058663/genet-2001-the-lizard-community-of-a-subtropical-dry-forest--guanica-forest--puerto-rico/
GUAN,Sphaerodactylus,roosevelti,,,http://www.mendeley.com/c/5001218602/g/2058663/genet-2001-the-lizard-community-of-a-subtropical-dry-forest--guanica-forest--puerto-rico/
GUAN,Phyllodactylus,wirshingi,,,http://www.mendeley.com/c/5001218602/g/2058663/genet-2001-the-lizard-community-of-a-subtropical-dry-forest--guanica-forest--puerto-rico/
GUAN,Peltophryne ,lemur,,,http://www.mendeley.com/c/5004975572/g/2058663/guanica-checklist/
GUAN,Rhinella ,marina,,,http://www.mendeley.com/c/5004975572/g/2058663/guanica-checklist/
GUAN,Leptodactylus ,albilabris,,,http://www.mendeley.com/c/5004975572/g/2058663/guanica-checklist/
GUAN,Lithobates ,catesbeianus,,,http://www.mendeley.com/c/5004975572/g/2058663/guanica-checklist/
GUAN,Eleutherodactylus ,coqui,,,http://www.mendeley.com/c/5004975572/g/2058663/guanica-checklist/
GUAN,Eleutherodactylus ,antillensis,,,http://www.mendeley.com/c/5004975572/g/2058663/guanica-checklist/
GUAN,Sphaerodactylus ,nicholsi,,,http://www.mendeley.com/c/5004975572/g/2058663/guanica-checklist/
GUAN,Epicrates ,inornatus,,,http://www.mendeley.com/c/5004975572/g/2058663/guanica-checklist/
HARV,Plethodon,cinereus,,Eastern Red-backed Salamander,http://www.mendeley.com/c/4986395102/g/2058663/mathewson-2009-the-relative-abundance-of-eastern-red-backed-salamanders-in-eastern-hemlock-domin
HARV,Notophthalmus,viridescens,viridescens,Red-spotted Newt,http://www.mendeley.com/c/4986442562/g/2058663/butler-2005-red-spotted-newts-an-unusual-nutrient-source-for-northern-pitcher-plants/
HARV,Ambystoma†,jeffersonianum,,Jefferson Salamander ,http://www.mendeley.com/c/5129543684/g/2058663/massachusetts-state-reptiles-and-amphibians-list/
HARV,Ambystoma,laterale,,Blue-spotted Salamander,http://www.mendeley.com/c/5129543684/g/2058663/massachusetts-state-reptiles-and-amphibians-list/
HARV,Ambystoma,maculatum,,Spotted Salamander,http://www.mendeley.com/c/5129543684/g/2058663/massachusetts-state-reptiles-and-amphibians-list/
HARV,Ambystoma,opacum,,Marbled Salamander ,http://www.mendeley.com/c/5129543684/g/2058663/massachusetts-state-reptiles-and-amphibians-list/
HARV,Notophthalmus†,viridescens,,Eastern Newt,http://www.mendeley.com/c/5129543684/g/2058663/massachusetts-state-reptiles-and-amphibians-list/
HARV,Desmognathus,fuscus,,Northern Dusky Salamander,http://www.mendeley.com/c/5129543684/g/2058663/massachusetts-state-reptiles-and-amphibians-list/
HARV,Plethodon,cinereus,,Eastern Red-backed Salamander,http://www.mendeley.com/c/5129543684/g/2058663/massachusetts-state-reptiles-and-amphibians-list/
HARV,Hemidactylium,scutatum,,Four-toed Salamander ,http://www.mendeley.com/c/5129543684/g/2058663/massachusetts-state-reptiles-and-amphibians-list/
HARV,Gyrinophilus†,porphyriticus,,Spring Salamander,http://www.mendeley.com/c/5129543684/g/2058663/massachusetts-state-reptiles-and-amphibians-list/
HARV,Eurycea,bislineata,,Northern Two-lined Salamander,http://www.mendeley.com/c/5129543684/g/2058663/massachusetts-state-reptiles-and-amphibians-list/
HARV,Anaxyrus,americanus,,American Toad,http://www.mendeley.com/c/5129543684/g/2058663/massachusetts-state-reptiles-and-amphibians-list/
HARV,Anaxyrus,fowleri,,Fowler's Toad,http://www.mendeley.com/c/5129543684/g/2058663/massachusetts-state-reptiles-and-amphibians-list/
HARV,Pseudacris†,crucifer,,Spring Peeper,http://www.mendeley.com/c/5129543684/g/2058663/massachusetts-state-reptiles-and-amphibians-list/
HARV,Hyla,versicolor,,Gray Treefrog,http://www.mendeley.com/c/5129543684/g/2058663/massachusetts-state-reptiles-and-amphibians-list/
HARV,Lithobates,catesbeianus,,American Bullfrog,http://www.mendeley.com/c/5129543684/g/2058663/massachusetts-state-reptiles-and-amphibians-list/
HARV,Lithobates,clamitans,,Green Frog,http://www.mendeley.com/c/5129543684/g/2058663/massachusetts-state-reptiles-and-amphibians-list/
HARV,Lithobates,palustris,,Pickerel Frog,http://www.mendeley.com/c/5129543684/g/2058663/massachusetts-state-reptiles-and-amphibians-list/
HARV,Lithobates†,pipiens,,Northern Leopard Frog,http://www.mendeley.com/c/5129543684/g/2058663/massachusetts-state-reptiles-and-amphibians-list/
HARV,Lithobates,sylvaticus,,Wood Frog,http://www.mendeley.com/c/5129543684/g/2058663/massachusetts-state-reptiles-and-amphibians-list/
HARV,Chelydra,serpentina,,Snapping Turtle,http://www.mendeley.com/c/5129543684/g/2058663/massachusetts-state-reptiles-and-amphibians-list/
HARV,Sternotherus,odoratus,,Eastern musk turtle,http://www.mendeley.com/c/5129543684/g/2058663/massachusetts-state-reptiles-and-amphibians-list/
HARV,Chrysemys,picta,,Painted Turtle,http://www.mendeley.com/c/5129543684/g/2058663/massachusetts-state-reptiles-and-amphibians-list/
HARV,Clemmys,guttata,,Spotted Turtle,http://www.mendeley.com/c/5129543684/g/2058663/massachusetts-state-reptiles-and-amphibians-list/
HARV,Gleptemys,insculpta,,Wood Turtle,http://www.mendeley.com/c/5129543684/g/2058663/massachusetts-state-reptiles-and-amphibians-list/
HARV,Emydoidea,blandingii,,Blanding's Turtle,http://www.mendeley.com/c/5129543684/g/2058663/massachusetts-state-reptiles-and-amphibians-list/
HARV,Terrapene†,carolina,,Eastern Box Turtle,http://www.mendeley.com/c/5129543684/g/2058663/massachusetts-state-reptiles-and-amphibians-list/
HARV,Coluber,constrictor,,North American Racer,http://www.mendeley.com/c/5129543684/g/2058663/massachusetts-state-reptiles-and-amphibians-list/
HARV,Diadophis,punctatus,,Ring-necked Snake,http://www.mendeley.com/c/5129543684/g/2058663/massachusetts-state-reptiles-and-amphibians-list/
HARV,Pantherophis,allegheniensis,,Eastern Ratsnake,http://www.mendeley.com/c/5129543684/g/2058663/massachusetts-state-reptiles-and-amphibians-list/
HARV,Heterodon,platirhinos,,Eastern Hog-nosed Snake,http://www.mendeley.com/c/5129543684/g/2058663/massachusetts-state-reptiles-and-amphibians-list/
HARV,Lampropeltis,triangulum,,Milksnake,http://www.mendeley.com/c/5129543684/g/2058663/massachusetts-state-reptiles-and-amphibians-list/
HARV,Nerodia,sipedon,,Northern Watersnake,http://www.mendeley.com/c/5129543684/g/2058663/massachusetts-state-reptiles-and-amphibians-list/
HARV,Opheodrys,vernalis,,Smooth Greensnake,http://www.mendeley.com/c/5129543684/g/2058663/massachusetts-state-reptiles-and-amphibians-list/
HARV,Storeria,dekayi,,DeKay's Brownsnake,http://www.mendeley.com/c/5129543684/g/2058663/massachusetts-state-reptiles-and-amphibians-list/
HARV,Storeria,occipitomaculata,,Red-bellied Snake,http://www.mendeley.com/c/5129543684/g/2058663/massachusetts-state-reptiles-and-amphibians-list/
HARV,Thamnophis,sauritus,,Eastern Ribbonsnake,http://www.mendeley.com/c/5129543684/g/2058663/massachusetts-state-reptiles-and-amphibians-list/
HARV,Thamnophis,sirtalis,,Common Gartersnake,http://www.mendeley.com/c/5129543684/g/2058663/massachusetts-state-reptiles-and-amphibians-list/
HEAL,,,,wood frog,http://www.mendeley.com/c/5050147952/g/2058663/denali-national-park-lone-amphibian/
JERC,Ambystoma,talpoideum,,mole salamander,http://www.mendeley.com/c/4971280602/g/2058663/jerc-2012-jercpublications2003present/
JERC,Ambystoma,tigrinum,,tiger salamander,http://www.mendeley.com/c/4971280602/g/2058663/jerc-2012-jercpublications2003present/
JERC,Apalone,spinifera,,Gulf Coast spiny softshell,http://www.mendeley.com/c/4971280602/g/2058663/jerc-2012-jercpublications2003present/
JERC,Apalone,ferox,,Florida softshell,http://www.mendeley.com/c/4974603702/g/2058663/smith-2006-the-vertebrate-fauna-of-ichauway-baker-county-ga/
JERC,Bufo,terrestris,,Southern toad,http://www.mendeley.com/c/4971280602/g/2058663/jerc-2012-jercpublications2003present/
JERC,Chelydra,serpentina,,,http://www.mendeley.com/c/4971280602/g/2058663/jerc-2012-jercpublications2003present/
JERC,Crotalis,adamanteus,,Eastern diamondback rattlesnake,http://www.mendeley.com/c/4971280602/g/2058663/jerc-2012-jercpublications2003present/
JERC,Crotalis,horridus,,timber rattlesnake,http://www.mendeley.com/c/4971280602/g/2058663/jerc-2012-jercpublications2003present/
JERC,Eurycea,cirrigera,,two-lined salamander,http://www.mendeley.com/c/4971280602/g/2058663/jerc-2012-jercpublications2003present/
JERC,Gopherus,polyphemus,,gopher tortoise,http://www.mendeley.com/c/4971280602/g/2058663/jerc-2012-jercpublications2003present/
JERC,Graptemys,geographica,,,http://www.mendeley.com/c/4971280602/g/2058663/jerc-2012-jercpublications2003present/
JERC,Graptemys,barbouri,,Barbour's map turtle,http://www.mendeley.com/c/4971280602/g/2058663/jerc-2012-jercpublications2003present/
JERC,Hemidactylus,turcicus,,Mediterranean house gecko,http://www.mendeley.com/c/4971280602/g/2058663/jerc-2012-jercpublications2003present/
JERC,Heterodon,platyrhinos,,Eastern hognose snake,http://www.mendeley.com/c/4971280602/g/2058663/jerc-2012-jercpublications2003present/
JERC,Hyla,squirella,,squirrel tree frog,http://www.mendeley.com/c/4971280602/g/2058663/jerc-2012-jercpublications2003present/
JERC,Hyla,chrysoscelis,,Cope's gray tree frog,http://www.mendeley.com/c/4971280602/g/2058663/jerc-2012-jercpublications2003present/
JERC,Kinosternon,subrubrum,,,http://www.mendeley.com/c/4971280602/g/2058663/jerc-2012-jercpublications2003present/
JERC,Lampropeltis,getula,getula,Eastern kingsnake,http://www.mendeley.com/c/4971280602/g/2058663/jerc-2012-jercpublications2003present/
JERC,Malaclemys,terrapin,centrata,Carolina diamondbacked terrapin,http://www.mendeley.com/c/4971280602/g/2058663/jerc-2012-jercpublications2003present/
JERC,Masticophis,flagellum,flagellum,Eastern coachwhip,http://www.mendeley.com/c/4971280602/g/2058663/jerc-2012-jercpublications2003present/
JERC,Nerodia,taxispilota,,Brown watersnake,http://www.mendeley.com/c/4971280602/g/2058663/jerc-2012-jercpublications2003present/
JERC,Notophthalmus,viridescens,,,http://www.mendeley.com/c/4971280602/g/2058663/jerc-2012-jercpublications2003present/
JERC,Pseudemys,concinna,,Eastern river cooter,http://www.mendeley.com/c/4971280602/g/2058663/jerc-2012-jercpublications2003present/
JERC,Pseudotrition,ruber,,red salamander,http://www.mendeley.com/c/4971280602/g/2058663/jerc-2012-jercpublications2003present/
JERC,Regina,rigida,,glossy crayfish snake,http://www.mendeley.com/c/4971280602/g/2058663/jerc-2012-jercpublications2003present/
JERC,Storeria,occipitomaculata,,red-bellied snake,http://www.mendeley.com/c/4971280602/g/2058663/jerc-2012-jercpublications2003present/
JERC,Tantilla,relicta,,Central Florida crowned snake,http://www.mendeley.com/c/4971280602/g/2058663/jerc-2012-jercpublications2003present/
JERC,Trachemys,scripta,,,http://www.mendeley.com/c/4971280602/g/2058663/jerc-2012-jercpublications2003present/
JERC,Deirochelys,reticularia,,Chicken turtle,http://www.mendeley.com/c/4974603702/g/2058663/smith-2006-the-vertebrate-fauna-of-ichauway-baker-county-ga/
JERC,Macrochelys,temminckii,,alligator snaping turtle,http://www.mendeley.com/c/4974603702/g/2058663/smith-2006-the-vertebrate-fauna-of-ichauway-baker-county-ga/
JERC,Pseudemys,floridana,,Florida cooter,http://www.mendeley.com/c/4974603702/g/2058663/smith-2006-the-vertebrate-fauna-of-ichauway-baker-county-ga/
JERC,Sternotherus,odoratus,,Stinkpot,http://www.mendeley.com/c/4974603702/g/2058663/smith-2006-the-vertebrate-fauna-of-ichauway-baker-county-ga/
JERC,Sternotherus,minor,,loggerhead musk turtle,http://www.mendeley.com/c/4974603702/g/2058663/smith-2006-the-vertebrate-fauna-of-ichauway-baker-county-ga/
JERC,Terrapene,carolina,,Eastern box turtle,http://www.mendeley.com/c/4974603702/g/2058663/smith-2006-the-vertebrate-fauna-of-ichauway-baker-county-ga/
JERC,Anolis,carolinensis,,Green anole,http://www.mendeley.com/c/4974603702/g/2058663/smith-2006-the-vertebrate-fauna-of-ichauway-baker-county-ga/
JERC,Aspidocelis,sexlineatus,,Six-lined racerunner,http://www.mendeley.com/c/4974603702/g/2058663/smith-2006-the-vertebrate-fauna-of-ichauway-baker-county-ga/
JERC,Eumeces,egregius,,mole skink,http://www.mendeley.com/c/4974603702/g/2058663/smith-2006-the-vertebrate-fauna-of-ichauway-baker-county-ga/
JERC,Eumeces,fasciatus,,common five-lined skink,http://www.mendeley.com/c/4974603702/g/2058663/smith-2006-the-vertebrate-fauna-of-ichauway-baker-county-ga/
JERC,Eumeces,inexpectatus,,Southeastern five-lined skinks,http://www.mendeley.com/c/4974603702/g/2058663/smith-2006-the-vertebrate-fauna-of-ichauway-baker-county-ga/
JERC,Eumeces,laticeps,,Broad-headed skink.,http://www.mendeley.com/c/4974603702/g/2058663/smith-2006-the-vertebrate-fauna-of-ichauway-baker-county-ga/
JERC,Ophisaurus,attenuatus,,slender glass lizard,http://www.mendeley.com/c/4974603702/g/2058663/smith-2006-the-vertebrate-fauna-of-ichauway-baker-county-ga/
JERC,Ophisaurus,ventralis,,Eastern glass lizard,http://www.mendeley.com/c/4974603702/g/2058663/smith-2006-the-vertebrate-fauna-of-ichauway-baker-county-ga/
JERC,Sceloporus,undulatus,,Eastern fence lizard,http://www.mendeley.com/c/4974603702/g/2058663/smith-2006-the-vertebrate-fauna-of-ichauway-baker-county-ga/
JERC,Scincella,lateralis,,Ground skink,http://www.mendeley.com/c/4974603702/g/2058663/smith-2006-the-vertebrate-fauna-of-ichauway-baker-county-ga/
JERC,Agkistrodon,contortrix,,Copperhead,http://www.mendeley.com/c/4974603702/g/2058663/smith-2006-the-vertebrate-fauna-of-ichauway-baker-county-ga/
JERC,Agkistrodon,piscivorus,,Cottonmouth,http://www.mendeley.com/c/4974603702/g/2058663/smith-2006-the-vertebrate-fauna-of-ichauway-baker-county-ga/
JERC,Cemophora,coccinea,,scarlet snake,http://www.mendeley.com/c/4974603702/g/2058663/smith-2006-the-vertebrate-fauna-of-ichauway-baker-county-ga/
JERC,Coluber,constrictor,,black racer,http://www.mendeley.com/c/4974603702/g/2058663/smith-2006-the-vertebrate-fauna-of-ichauway-baker-county-ga/
JERC,Crotalus,adamanteus,,Eastern diamondback rattlesnake,http://www.mendeley.com/c/4974603702/g/2058663/smith-2006-the-vertebrate-fauna-of-ichauway-baker-county-ga/
JERC,Crotalus,horridus,,timber rattlesnake,http://www.mendeley.com/c/4974603702/g/2058663/smith-2006-the-vertebrate-fauna-of-ichauway-baker-county-ga/
JERC,Diadophis,punctatus,,ring-necked snake,http://www.mendeley.com/c/4974603702/g/2058663/smith-2006-the-vertebrate-fauna-of-ichauway-baker-county-ga/
JERC,Drymarchon,couperi,,eastern indigo snake,http://www.mendeley.com/c/4974603702/g/2058663/smith-2006-the-vertebrate-fauna-of-ichauway-baker-county-ga/
JERC,Elaphe,guttata,,Corn snake or red ratsnake,http://www.mendeley.com/c/4974603702/g/2058663/smith-2006-the-vertebrate-fauna-of-ichauway-baker-county-ga/
JERC,Elaphe,obsoleta,,gray rat snake,http://www.mendeley.com/c/4974603702/g/2058663/smith-2006-the-vertebrate-fauna-of-ichauway-baker-county-ga/
JERC,Farancia,abacura,,red-bellied mud snake,http://www.mendeley.com/c/4974603702/g/2058663/smith-2006-the-vertebrate-fauna-of-ichauway-baker-county-ga/
JERC,Farancia,erytrogramma,,rainbow snake,http://www.mendeley.com/c/4974603702/g/2058663/smith-2006-the-vertebrate-fauna-of-ichauway-baker-county-ga/
JERC,Heterodon,platirhinos,,Eastern hognose snake,http://www.mendeley.com/c/4974603702/g/2058663/smith-2006-the-vertebrate-fauna-of-ichauway-baker-county-ga/
JERC,Heterodon,simus,,Souther hognose snake,http://www.mendeley.com/c/4974603702/g/2058663/smith-2006-the-vertebrate-fauna-of-ichauway-baker-county-ga/
JERC,Lampropeltis,getula,,Eastern king snake,http://www.mendeley.com/c/4974603702/g/2058663/smith-2006-the-vertebrate-fauna-of-ichauway-baker-county-ga/
JERC,Lampropeltis,triangulum,,scarlet king snake,http://www.mendeley.com/c/4974603702/g/2058663/smith-2006-the-vertebrate-fauna-of-ichauway-baker-county-ga/
JERC,Masticophis,flagellum,,coachwhip,http://www.mendeley.com/c/4974603702/g/2058663/smith-2006-the-vertebrate-fauna-of-ichauway-baker-county-ga/
JERC,Nerodia,erythrogaster,,plain-bellied water snake,http://www.mendeley.com/c/4974603702/g/2058663/smith-2006-the-vertebrate-fauna-of-ichauway-baker-county-ga/
JERC,Nerodia,fasciata,,southern water snake,http://www.mendeley.com/c/4974603702/g/2058663/smith-2006-the-vertebrate-fauna-of-ichauway-baker-county-ga/
JERC,Nerodia,taxispilota,,Brown watersnake,http://www.mendeley.com/c/4974603702/g/2058663/smith-2006-the-vertebrate-fauna-of-ichauway-baker-county-ga/
JERC,Opheodrys,aestivus,,Rough green snake,http://www.mendeley.com/c/4974603702/g/2058663/smith-2006-the-vertebrate-fauna-of-ichauway-baker-county-ga/
JERC,Pituophis,melanoleucus,,pine snake,http://www.mendeley.com/c/4974603702/g/2058663/smith-2006-the-vertebrate-fauna-of-ichauway-baker-county-ga/
JERC,Sistrurus,miliarius,,pygmy rattlesnake,http://www.mendeley.com/c/4974603702/g/2058663/smith-2006-the-vertebrate-fauna-of-ichauway-baker-county-ga/
JERC,Storeria,dekayi,,Dekay's brown snake,http://www.mendeley.com/c/4974603702/g/2058663/smith-2006-the-vertebrate-fauna-of-ichauway-baker-county-ga/
JERC,Storeria,occipitomaculata,,red-bellied snake,http://www.mendeley.com/c/4974603702/g/2058663/smith-2006-the-vertebrate-fauna-of-ichauway-baker-county-ga/
JERC,Thamnophis,sauritus,,Eastern ribbon snake,http://www.mendeley.com/c/4974603702/g/2058663/smith-2006-the-vertebrate-fauna-of-ichauway-baker-county-ga/
JERC,Thamnophis,sirtalis,,common garter snake,http://www.mendeley.com/c/4974603702/g/2058663/smith-2006-the-vertebrate-fauna-of-ichauway-baker-county-ga/
JERC,Virginia,valeriae,,smooth earth snake,http://www.mendeley.com/c/4974603702/g/2058663/smith-2006-the-vertebrate-fauna-of-ichauway-baker-county-ga/
JERC,Ambystoma,cingulatum,,flatwoods salamander,http://www.mendeley.com/c/4974603702/g/2058663/smith-2006-the-vertebrate-fauna-of-ichauway-baker-county-ga/
JERC,Ambystoma,opacum,,marbled salamander,http://www.mendeley.com/c/4974603702/g/2058663/smith-2006-the-vertebrate-fauna-of-ichauway-baker-county-ga/
JERC,Ambystoma,talpoideum,,mole salamander,http://www.mendeley.com/c/4974603702/g/2058663/smith-2006-the-vertebrate-fauna-of-ichauway-baker-county-ga/
JERC,Ambystoma,tigrinum,,tiger salamander,http://www.mendeley.com/c/4974603702/g/2058663/smith-2006-the-vertebrate-fauna-of-ichauway-baker-county-ga/
JERC,Amphiuma,means,,two-toed amphiuma,http://www.mendeley.com/c/4974603702/g/2058663/smith-2006-the-vertebrate-fauna-of-ichauway-baker-county-ga/
JERC,Eurycea,cirrigera,,Southern two-lines salamander,http://www.mendeley.com/c/4974603702/g/2058663/smith-2006-the-vertebrate-fauna-of-ichauway-baker-county-ga/
JERC,Eurycea,guttolineata,,three-lined salamander,http://www.mendeley.com/c/4974603702/g/2058663/smith-2006-the-vertebrate-fauna-of-ichauway-baker-county-ga/
JERC,Eurycea,quadridigitata,,dwarf salamander,http://www.mendeley.com/c/4974603702/g/2058663/smith-2006-the-vertebrate-fauna-of-ichauway-baker-county-ga/
JERC,Notophthalmus,perstriatus,,striped newt,http://www.mendeley.com/c/4974603702/g/2058663/smith-2006-the-vertebrate-fauna-of-ichauway-baker-county-ga/
JERC,Notophthalmus,viridescens,,Eastern newt,http://www.mendeley.com/c/4974603702/g/2058663/smith-2006-the-vertebrate-fauna-of-ichauway-baker-county-ga/
JERC,Plethodon,grobmani,,Southeast slimy salamander,http://www.mendeley.com/c/4974603702/g/2058663/smith-2006-the-vertebrate-fauna-of-ichauway-baker-county-ga/
JERC,Pseudobranchus,striatus,,Northern dwarf siren,http://www.mendeley.com/c/4974603702/g/2058663/smith-2006-the-vertebrate-fauna-of-ichauway-baker-county-ga/
JERC,Siren,lacertina,,greater siren,http://www.mendeley.com/c/4974603702/g/2058663/smith-2006-the-vertebrate-fauna-of-ichauway-baker-county-ga/
JERC,Acris,gryllus,,Southern cricket frog,http://www.mendeley.com/c/4974603702/g/2058663/smith-2006-the-vertebrate-fauna-of-ichauway-baker-county-ga/
JERC,Bufo,terrestris,,Southern toad,http://www.mendeley.com/c/4974603702/g/2058663/smith-2006-the-vertebrate-fauna-of-ichauway-baker-county-ga/
JERC,Gastrophryne,carolinensis,,Eastern narrow-mouthed toad,http://www.mendeley.com/c/4974603702/g/2058663/smith-2006-the-vertebrate-fauna-of-ichauway-baker-county-ga/
JERC,Hyla,chrysoscelis,,Cope's gray tree frog,http://www.mendeley.com/c/4974603702/g/2058663/smith-2006-the-vertebrate-fauna-of-ichauway-baker-county-ga/
JERC,Hyla,cinerea,,green treefrog,http://www.mendeley.com/c/4974603702/g/2058663/smith-2006-the-vertebrate-fauna-of-ichauway-baker-county-ga/
JERC,Hyla,femoralis,,pinewoods treefrog,http://www.mendeley.com/c/4974603702/g/2058663/smith-2006-the-vertebrate-fauna-of-ichauway-baker-county-ga/
JERC,Hyla,gratiosa,,barking treefrog,http://www.mendeley.com/c/4974603702/g/2058663/smith-2006-the-vertebrate-fauna-of-ichauway-baker-county-ga/
JERC,Hyla,squirella,,squirrel tree frog,http://www.mendeley.com/c/4974603702/g/2058663/smith-2006-the-vertebrate-fauna-of-ichauway-baker-county-ga/
JERC,Pseudacris,crucifer,,spring peeper,http://www.mendeley.com/c/4974603702/g/2058663/smith-2006-the-vertebrate-fauna-of-ichauway-baker-county-ga/
JERC,Pseudacris,feriarum,,upland chorus frog,http://www.mendeley.com/c/4974603702/g/2058663/smith-2006-the-vertebrate-fauna-of-ichauway-baker-county-ga/
JERC,Pseudacris,nigrita,,Southern chorus frog,http://www.mendeley.com/c/4974603702/g/2058663/smith-2006-the-vertebrate-fauna-of-ichauway-baker-county-ga/
JERC,Pseudacris,ocularis,,little grass frog,http://www.mendeley.com/c/4974603702/g/2058663/smith-2006-the-vertebrate-fauna-of-ichauway-baker-county-ga/
JERC,Pseudacris,ornata,,ornate chorus frog,http://www.mendeley.com/c/4974603702/g/2058663/smith-2006-the-vertebrate-fauna-of-ichauway-baker-county-ga/
JERC,Rana,capito,,gopher frog,http://www.mendeley.com/c/4974603702/g/2058663/smith-2006-the-vertebrate-fauna-of-ichauway-baker-county-ga/
JERC,Rana,catesbeiana,,bull frog,http://www.mendeley.com/c/4974603702/g/2058663/smith-2006-the-vertebrate-fauna-of-ichauway-baker-county-ga/
JERC,Rana,grylio,,pig frog,http://www.mendeley.com/c/4974603702/g/2058663/smith-2006-the-vertebrate-fauna-of-ichauway-baker-county-ga/
JERC,Rana,sphenocephala,,Southern leopard frog,http://www.mendeley.com/c/4974603702/g/2058663/smith-2006-the-vertebrate-fauna-of-ichauway-baker-county-ga/
JERC,Scaphiopus,holbrooki,,Eastern spadefoot toad,http://www.mendeley.com/c/4974603702/g/2058663/smith-2006-the-vertebrate-fauna-of-ichauway-baker-county-ga/
JORN,Leptotyphlops,humilis,,Western Blind Snake,http://www.mendeley.com/c/5015064752/g/2058663/jornada-jorn-herpetiles-species-list/
JORN,Leptotyphlops,dulcis,,Texas Blind Snake,http://www.mendeley.com/c/5015064752/g/2058663/jornada-jorn-herpetiles-species-list/
JORN,Heterodon,nasicus,,Western Hognose Snake,http://www.mendeley.com/c/5015064752/g/2058663/jornada-jorn-herpetiles-species-list/
JORN,Masticophis,flagellum,,Coachwhip,http://www.mendeley.com/c/5015064752/g/2058663/jornada-jorn-herpetiles-species-list/
JORN,Masticophis,taeniatus,,Desert Striped Whipsnake,http://www.mendeley.com/c/5015064752/g/2058663/jornada-jorn-herpetiles-species-list/
JORN,Salvadora,hexalepis,,Big Bend Patch-nosed Snake,http://www.mendeley.com/c/5015064752/g/2058663/jornada-jorn-herpetiles-species-list/
JORN,Bogertophis,subocularis,,Trans-Pecos Rat Snake,http://www.mendeley.com/c/5015064752/g/2058663/jornada-jorn-herpetiles-species-list/
JORN,Arizona,elegans,,Glossy Snake,http://www.mendeley.com/c/5015064752/g/2058663/jornada-jorn-herpetiles-species-list/
JORN,Pituophis,melanoleucus,,Gopher Snake,http://www.mendeley.com/c/5015064752/g/2058663/jornada-jorn-herpetiles-species-list/
JORN,Lampropeltis,getula,,Desert Kingsnake,http://www.mendeley.com/c/5015064752/g/2058663/jornada-jorn-herpetiles-species-list/
JORN,Rhinocheilus,lecontei,,Long-nosed Snake,http://www.mendeley.com/c/5015064752/g/2058663/jornada-jorn-herpetiles-species-list/
JORN,Gyalopion,canum,,Western Hook-nosed Snake,http://www.mendeley.com/c/5015064752/g/2058663/jornada-jorn-herpetiles-species-list/
JORN,Sonora,semiannulata,,Ground Snake,http://www.mendeley.com/c/5015064752/g/2058663/jornada-jorn-herpetiles-species-list/
JORN,Tantilla,nigriceps,,Plains Black-headed Snake,http://www.mendeley.com/c/5015064752/g/2058663/jornada-jorn-herpetiles-species-list/
JORN,Trimorphodon,biscutatus,,Lyre Snake,http://www.mendeley.com/c/5015064752/g/2058663/jornada-jorn-herpetiles-species-list/
JORN,Hypsiglena,torquata,,Night Snake,http://www.mendeley.com/c/5015064752/g/2058663/jornada-jorn-herpetiles-species-list/
JORN,Sistrurus,catenatus,,Massasauga,http://www.mendeley.com/c/5015064752/g/2058663/jornada-jorn-herpetiles-species-list/
JORN,Crotalus,atrox,,Western Diamondback Rattlesnake,http://www.mendeley.com/c/5015064752/g/2058663/jornada-jorn-herpetiles-species-list/
JORN,Crotalus,lepidus,,Rock Rattlesnake,http://www.mendeley.com/c/5015064752/g/2058663/jornada-jorn-herpetiles-species-list/
JORN,Crotalus,molossus,,Black-tailed Rattlesnake,http://www.mendeley.com/c/5015064752/g/2058663/jornada-jorn-herpetiles-species-list/
