spp_id,genus,sp,subsp,state,federal status,state status,notes/additional state status,source
unknown,Epioblasma,torulosa,torulosa,Tennessee,Endangered,,Entire Range; Except where listed as Experimental Populations,
unknown,Epioblasma,turgidula,,Tennessee,Endangered,,Entire Range; Except where listed as Experimental Populations,
unknown,Epioblasma,florentina,florentina,Tennessee,Endangered,,Entire Range; Except where listed as Experimental Populations,
unknown,Erimystax,cahni,,Tennessee,Threatened,,,
unknown,Erimonax,monachus,,Tennessee,Threatened,,Entire,
unknown,Pleurobema,clava,,Tennessee,Endangered,,Entire Range; Except where listed as Experimental Populations,
unknown,Pleurobema,perovatum,,Tennessee,Endangered,,,
unknown,Pleurobema,decisum,,Tennessee,Endangered,,,
unknown,Epioblasma,brevidens,,Tennessee,Endangered,,Entire Range; Except where listed as Experimental Populations,
unknown,Epioblasma,metastriata,,Tennessee,Endangered,,,
unknown,Orconectes,shoupi,,Tennessee,Endangered,,,
eskcur,Numenius,borealis,,Tennessee,Endangered,,,
unknown,Phoxinus,cumberlandensis,,Tennessee,Threatened,,,
unknown,Phoxinus,saylori,,Tennessee,Endangered,,,
unknown,Percina,antesella,,Tennessee,Endangered,,,
unknown,Etheostoma,wapiti,,Tennessee,Endangered,,,
unknown,Etheostoma,susanae,,Tennessee,Endangered,,,
unknown,Etheostoma,percnurum,,Tennessee,Endangered,,Entire,
unknown,Percina,aurolineata,,Tennessee,Threatened,,,
unknown,Etheostoma,boschungi,,Tennessee,Threatened,,,
unknown,Percina,tanasi,,Tennessee,Threatened,,,
unknown,Alasmidonta,raveneliana,,Tennessee,Endangered,,,
unknown,Alasmidonta,atropurpurea,,Tennessee,Endangered,,,
unknown,Cyprogenia,stegaria,,Tennessee,Endangered,,,
unknown,Ptychobranchus,greenii,,Tennessee,Endangered,,,
unknown,Lampsilis,virescens,,Tennessee,Endangered,,Entire Range; Except where listed as Experimental Populations,
unknown,Toxolasma,cylindrellus,,Tennessee,Endangered,,,
unknown,Percina,jenkinsi,,Tennessee,Endangered,,,
unknown,Noturus,crypticus,,Tennessee,Endangered,,,
unknown,Noturus,stanauli,,Tennessee,Endangered,,Entire,
unknown,Noturus,baileyi,,Tennessee,Endangered,,Entire,
unknown,Noturus,flavipinnis,,Tennessee,Threatened,,except where EXPN,
unknown,Quadrula,fragosa,,Tennessee,Endangered,,Entire; except where listed as experimental populations,
unknown,Pyrgulopsis,ogmorhaphe,,Tennessee,Endangered,,,
unknown,Medionidus,parvulus,,Tennessee,Endangered,,,
unknown,Quadrula,sparsa,,Tennessee,Endangered,,,
unknown,Quadrula,intermedia,,Tennessee,Endangered,,Entire Range; Except where listed as Experimental Populations,
unknown,Lampsilis,abrupta,,Tennessee,Endangered,,,
unknown,Epioblasma,capsaeformis,,Tennessee,Endangered,,Entire Range; Except where listed as Experimental Populations,
unknown,Leptodea,leptodon,,Tennessee,Endangered,,,
unknown,Plethobasus,cyphyus,,Tennessee,Endangered,,,
unknown,Epioblasma,triquetra,,Tennessee,Endangered,,,
unknown,Felis,concolor,coryi,Tennessee,Endangered,,,
unknown,Lemiox,rimosus,,Tennessee,Endangered,,Entire Range; Except where listed as Experimental Populations,
unknown,Hemistena,lata,,Tennessee,Endangered,,Entire Range; Except where listed as Experimental Populations,
unknown,Dromus,dromas,,Tennessee,Endangered,,Entire Range; Except where listed as Experimental Populations,
unknown,Pegias,fabula,,Tennessee,Endangered,,,
unknown,Pleurobema,gibberum,,Tennessee,Endangered,,,
unknown,Fusconaia,cuneolus,,Tennessee,Endangered,,Entire Range; Except where listed as Experimental Populations,
unknown,Pleurobema,hanleyianum,,Tennessee,Endangered,,,
unknown,Pleurobema,plenum,,Tennessee,Endangered,,,
unknown,Fusconaia,cor,,Tennessee,Endangered,,Entire Range; Except where listed as Experimental Populations,
unknown,Pleurobema,georgianum,,Tennessee,Endangered,,,
unknown,Plethobasus,cooperianus,,Tennessee,Endangered,,,
unknown,Felis,concolor,couguar,Tennessee,Endangered,,,
unknown,Epioblasma,obliquata,obliquata,Tennessee,Endangered,,Entire Range; Except where listed as Experimental Populations,
unknown,Quadrula,cylindrica,strigillata,Tennessee,Endangered,,,
unknown,Epioblasma,florentina,walkeri,Tennessee,Endangered,,,
unknown,Obovaria,retusa,,Tennessee,Endangered,,,
unknown,Athearnia,anthonyi,,Tennessee,Endangered,,Entire Range; Except where listed as Experimental Populations,
unknown,Cyprinella,caerulea,,Tennessee,Threatened,,,
unknown,Notropis,albizonatus,,Tennessee,Endangered,,,
unknown,Anguispira,picta,,Tennessee,Threatened,,,
unknown,Cumberlandia,monodonta,,Tennessee,Endangered,,,
unknown,Microhexura,montivaga,,Tennessee,Endangered,,,
gla_sab,Glaucomys,sabrinus,coloratus,Tennessee,Endangered,,,
unknown,Scaphirhynchus,albus,,Tennessee,Endangered,,,
unknown,Sterna,antillarum,,Tennessee,Endangered,,interior pop.,
bacwar,Vermivora,bachmanii,,Tennessee,Endangered,,,
unknown,Plethobasus,cicatricosus,,Tennessee,Endangered,,,
PIRU3,Pityopsis,ruthii,,Tennessee,Endangered,,,
GERA2,Geum,radiatum,,Tennessee,Endangered,,,
LEPE3,Lesquerella,perforata,,Tennessee,Endangered,,,
unknown,Hedyotis,purpurea,montana,Tennessee,Endangered,,,
SCAM,Schwalbea,americana,,Tennessee,Endangered,,,
ASSC11,Asplenium,scolopendrium,americanum,Tennessee,Threatened,,,
SOSP6,Solidago,spithamaea,,Tennessee,Threatened,,,
XYTE,Xyris,tennesseensis,,Tennessee,Endangered,,,
ASBI6,Astragalus,bibullatus,,Tennessee,Endangered,,,
unknown,Gymnoderma,lineare,,Tennessee,Endangered,,,
SAOR3,Sarracenia,oreophila,,Tennessee,Endangered,,,
ISME2,Isotria,medeoloides,,Tennessee,Threatened,,,
APPR,Apios,priceana,,Tennessee,Threatened,,,
DAFO2,Dalea,foliosa,,Tennessee,Endangered,,,
ARPE3,Arabis,perstellata,,Tennessee,Endangered,,,
COVE4,Conradina,verticillata,,Tennessee,Threatened,,,
unknown,Arenaria,cumberlandensis,,Tennessee,Endangered,,,
SCMO6,Scutellaria,montana,,Tennessee,Threatened,,,
SPVI2,Spiraea,virginiana,,Tennessee,Threatened,,,
can_lup,Canis,lupus,,Tennessee,Endangered,,U.S.A.: All of AL AR CA CO CT DE FL GA KS KY LA MA MD ME MO MS NC NE NH NJ NV NY OK PA RI SC TN VA VT WV those portions of AZ NM and TX not included in an experimental population; and portions of IA IN IL ND OH OR SD UT and WA. Mexico,
unknown,Stygobromus,pecki,,Texas,Endangered,,,
unknown,Leptonycteris,nivalis,,Texas,Endangered,,,
urs_ame,Ursus,americanus,luteolus,Texas,Threatened,,,
unknown,Nicrophorus,americanus,,Texas,Endangered,,,
unknown,Batrisodes,texanus,,Texas,Endangered,,,
unknown,Stygoparnus,comalensis,,Texas,Endangered,,,
unknown,Heterelmis,comalensis,,Texas,Endangered,,,
unknown,Batrisodes,venyivi,,Texas,Endangered,,,
unknown,Texamaurops,reddelli,,Texas,Endangered,,,
Rhaper2,Rhadine,persephone,,Texas,Endangered,,,
unknown,Polyborus,plancus,audubonii,Texas,Threatened,,FL pop.,
whocra,Grus,americana,,Texas,Endangered,,except where EXPN,
eskcur,Numenius,borealis,,Texas,Endangered,,,
unknown,Etheostoma,fonticola,,Texas,Endangered,,,
aplfal,Falco,femoralis,septentrionalis,Texas,Endangered,,Entire except where listed as an experimental population,
wilfly,Empidonax,traillii,extimus,Texas,Endangered,,,
unknown,Gambusia,gaigei,,Texas,Endangered,,,
unknown,Gambusia,heterochir,,Texas,Endangered,,,
unknown,Gambusia,nobilis,,Texas,Endangered,,,
unknown,Gambusia,georgei,,Texas,Endangered,,,
Rhaexi,Rhadine,exilis,,Texas,Endangered,,,
Rhainf,Rhadine,infernalis,,Texas,Endangered,,,
unknown,Texella,reddelli,,Texas,Endangered,,,
unknown,Texella,reyesi,,Texas,Endangered,,,
unknown,Texella,cokendolpheri,,Texas,Endangered,,,
unknown,Panthera,onca,,Texas,Endangered,,,
unknown,Herpailurus,yagouaroundi,cacomitli,Texas,Endangered,,,
unknown,Leopardus,wiedii,,Texas,Endangered,,,
unknown,Cicurina,venii,,Texas,Endangered,,,
unknown,Cicurina,vespera,,Texas,Endangered,,,
unknown,Cicurina,madla,,Texas,Endangered,,,
unknown,Cicurina,baronia,,Texas,Endangered,,,
unknown,Dionda,diaboli,,Texas,Threatened,,,
unknown,Hybognathus,amarus,,Texas,Endangered,,Entire except where listed as an experimental population,
unknown,Leopardus,pardalis,,Texas,Endangered,,,
spoowl,Strix,occidentalis,lucida,Texas,Threatened,,,
pipplo,Charadrius,melodus,,Texas,Threatened,,except Great Lakes watershed,
kenplo1,Charadrius,alexandrinus,nivosus,Texas,Threatened,,Pacific coastal pop.,
grpchi,Tympanuchus,cupido,attwateri,Texas,Endangered,,,
unknown,Tartarocreagris,texana,,Texas,Endangered,,,
unknown,Cyprinodon,elegans,,Texas,Endangered,,,
unknown,Cyprinodon,bovinus,,Texas,Endangered,,,
unknown,Eurycea,sosorum,,Texas,Endangered,,,
unknown,Eurycea,nana,,Texas,Threatened,,,
unknown,Typhlomolge,rathbuni,,Texas,Endangered,,,
unknown,Pristis,pectinata,,Texas,Endangered,,,
unknown,Chelonia,mydas,,Texas,Threatened,,except where endangered,
unknown,Eretmochelys,imbricata,,Texas,Endangered,,,
unknown,Lepidochelys,kempii,,Texas,Endangered,,,
unknown,Dermochelys,coriacea,,Texas,Endangered,,,
unknown,Notropis,girardi,,Texas,Threatened,,Arkansas R. Basin,
unknown,Assiminea,pecos,,Texas,Endangered,,,
unknown,Neoleptoneta,microps,,Texas,Endangered,,,
unknown,Leptoneta,myopica,,Texas,Endangered,,,
woosto,Mycteria,americana,,Texas,Endangered,,AL FL GA SC,
unknown,Sterna,antillarum,,Texas,Endangered,,interior pop.,
unknown,Bufo,houstonensis,,Texas,Endangered,,,
bkcvir1,Vireo,atricapilla,,Texas,Endangered,,,
unknown,Dendroica,chrysoparia,,Texas,Endangered,,,
unknown,Balaenoptera,physalus,,Texas,Endangered,,,
unknown,Megaptera,novaeangliae,,Texas,Endangered,,,
unknown,Canis,rufus,,Texas,Endangered,,except where EXPN,
ivbwoo,Campephilus,principalis,,Texas,Endangered,,entire,
recwoo,Picoides,borealis,,Texas,Endangered,,,
AMCH2,Ambrosia,cheiranthifolia,,Texas,Endangered,,,
AYLI,Ayenia,limitaris,,Texas,Endangered,,,
LEPA4,Lesquerella,pallida,,Texas,Endangered,,,
LETH3,Lesquerella,thamnophila,,Texas,Endangered,,,
ECRE,Echinocereus,reichenbachii,albertii,Texas,Endangered,,,
ECCH2,Echinocereus,chisoensis,chisoensis,Texas,Threatened,,,
ECMA2,Echinomastus,mariposensis,,Texas,Threatened,,,
unknown,Coryphantha,minima,,Texas,Endangered,,,
unknown,Coryphantha,sneedii,sneedii,Texas,Endangered,,,
ASAS6,Astrophytum,asterias,,Texas,Endangered,,,
unknown,Ancistrocactus,tobuschii,,Texas,Endangered,,,
CRCR7,Cryptantha,crassipes,,Texas,Endangered,,,
CORA7,Coryphantha,ramillosa,,Texas,Threatened,,,
HYTE5,Hymenoxys,texana,,Texas,Endangered,,,
THTE8,Thymophylla,tephroleuca,,Texas,Endangered,,,
FRJO,Frankenia,johnstonii,,Texas,Endangered,,,
SPPA5,Spiranthes,parksii,,Texas,Endangered,,,
MAWA,Manihot,walkerae,,Texas,Endangered,,,
QUHI,Quercus,hinckleyi,,Texas,Threatened,,,
PHNI,Phlox,nivalis,texensis,Texas,Endangered,,,
ECVI2,Echinocereus,viridiflorus,davisii,Texas,Endangered,,,
POCL,Potamogeton,clystocarpus,,Texas,Endangered,,,
CASC4,Callirhoe,scabriuscula,,Texas,Endangered,,,
HOTE,Hoffmannseggia,tenella,,Texas,Endangered,,,
ABMA5,Abronia,macrocarpa,,Texas,Endangered,,,
unknown,Styrax,texanus,,Texas,Endangered,,,
HEPA2,Helianthus,paradoxus,,Texas,Threatened,,,
unknown,Zizani,atexana,,Texas,Endangered,,,
can_lup,Canis,lupus,,Texas,Endangered,,U.S.A.: All of AL AR CA CO CT DE FL GA KS KY LA MA MD ME MO MS NC NE NH NJ NV NY OK PA RI SC TN VA VT WV those portions of AZ NM and TX not included in an experimental population; and portions of IA IN IL ND OH OR SD UT and WA. Mexico,
unknown,Oxyloma,haydeni,kanabensis,Utah,Endangered,,,
urs_arc,Ursus,arctos,horribilis,Utah,Threatened,,lower 48 except where listed as an experimental population or delisted,
unknown,Gila,elegans,,Utah,Endangered,,entire,
unknown,Gila,cypha,,Utah,Endangered,,entire,
unknown,Gila,seminuda,,Utah,Endangered,,,
eskcur,Numenius,borealis,,Utah,Endangered,,,
unknown,Mustela,nigripes,,Utah,Endangered,,entire except where EXPN,
wilfly,Empidonax,traillii,extimus,Utah,Endangered,,,
lyn_can,Lynx,canadensis,,Utah,Threatened,,Contiguous U.S. DPS,
unknown,Strix,occidentalis lucida,,Utah,Threatened,,,
unknown,Ptychocheilus,lucius,,Utah,Endangered,,Colorado except Salt and Verde R. drainages AZ,
unknown,Charadrius,alexandrinus nivosus,,Utah,Threatened,,Pacific coastal pop,
unknown,Cynomys,parvidens,,Utah,Threatened,,,
unknown,Chasmistes,liorus,,Utah,Endangered,,,
unknown,Xyrauchen,texanus,,Utah,Endangered,,entire,
unknown,Gopherus,agassizii,,Utah,Threatened,,US except in Sonoran Desert,
unknown,Oncorhynchus,clarki,henshawi,Utah,Threatened,,,
unknown,Plagopterus,argentissimus,,Utah,Endangered,,except Gila R. drainage AZ NM,
ARHU3,Arctomecon,humilis,,Utah,Endangered,,,
unknown,Lesquerella,tumulosa,,Utah,Endangered,,,
RAAE,Ranunculus,aestivalis,,Utah,Endangered,,,
SCBR12,Sclerocactus,brevispinus,,Utah,Threatened,,,
PEDE17,Pediocactus,despainii,,Utah,Endangered,,,
unknown,Pediocactus,sileri,,Utah,Threatened,,,
SCWE,Sclerocactus,wetlandicus,,Utah,Threatened,,,
PEWI2,Pediocactus,winkleri,,Utah,Threatened,,,
SCWR,Sclerocactus,wrightiae,,Utah,Endangered,,,
unknown,Cycladenia,jonesii,,Utah,Threatened,,,
SPDI6,Spiranthes,diluvialis,,Utah,Threatened,,,
ASDE2,Astragalus,desereticus,,Utah,Threatened,,,
unknown,Astragalus,montii,,Utah,Threatened,,,
ASHO5,Astragalus,holmgreniorum,,Utah,Endangered,,,
unknown,Astragalus,ampullarioides,,Utah,Endangered,,,
ASWE3,Asclepias,welshii,,Utah,Threatened,,,
PHAR2,Phacelia,argillacea,,Utah,Endangered,,,
unknown,Primula,maguirei,,Utah,Threatened,,,
SCBA80,Schoenocrambe,barnebyi,,Utah,Endangered,,,
SCAR5,Schoenocrambe,argillacea,,Utah,Threatened,,,
unknown,Schoenocrambe,suffrutescens,,Utah,Endangered,,,
LEBA,Lepidium,barnebyanum,,Utah,Endangered,,,
unknown,Carex,specuicola,,Utah,Threatened,,,
TOAP,Townsendia,aprica,,Utah,Threatened,,,
can_lup,Canis,lupus,,Utah,Endangered,,U.S.A.: All of AL AR CA CO CT DE FL GA KS KY LA MA MD ME MO MS NC NE NH NJ NV NY OK PA RI SC TN VA VT WV those portions of AZ NM and TX not included in an experimental population; and portions of IA IN IL ND OH OR SD UT and WA. Mexico,
can_lup,Canis,lupus,,Vermont,Endangered,,U.S.A.: All of AL AR CA CO CT DE FL GA KS KY LA MA MD ME MO MS NC NE NH NJ NV NY OK PA RI SC TN VA VT WV those portions of AZ NM and TX not included in an experimental population; and portions of IA IN IL ND OH OR SD UT and WA. Mexico,
myo_sod,Myotis,sodalis,,Vermont,Endangered,,,
unknown,Nicrophorus,americanus,,Vermont,Endangered,,,
ran_tar,Rangifer,tarandus,caribou,Vermont,Endangered,,Mountain population,
eskcur,Numenius,borealis,,Vermont,Endangered,,,
lyn_can,Lynx,canadensis,,Vermont,Threatened,,Contiguous U.S. DPS,
pum_con,Puma,concolor,couguar,Vermont,Endangered,,,
unknown,Cicindela,puritana,,Vermont,Threatened,,,
unknown,Alasmidonta,heterodon,,Vermont,Endangered,,,
SCAN5,Scirpus,ancistrochaetus,,Vermont,Endangered,,,
ASRO,Astragalus,robbinsii,jesupi,Vermont,Endangered,,,
ISME2,Isotria,medeoloides,,Vermont,Threatened,,,
myo_gri,Myotis,grisescens,,Virginia,Endangered,,,
myo_sod,Myotis,sodalis,,Virginia,Endangered,,,
cor_tow,Corynorhinus,townsendii,virginianus,Virginia,Endangered,,,
unknown,Villosa,trabalis,,Virginia,Endangered,,Entire Range; Except where listed as Experimental Populations,
unknown,Villosa,perpurpurea,,Virginia,Endangered,,,
unknown,Villosa,fabalis,,Virginia,Endangered,,,
unknown,Nicrophorus,americanus,,Virginia,Endangered,,,
unknown,Epioblasma,torulosa,gubernaculum,Virginia,Endangered,,,
unknown,Erimystax,cahni,,Virginia,Threatened,,,
unknown,Erimonax,monachus,,Virginia,Threatened,,Entire,
unknown,Epioblasma,brevidens,,Virginia,Endangered,,Entire Range; Except where listed as Experimental Populations,
eskcur,Numenius,borealis,,Virginia,Endangered,,,
unknown,Etheostoma,percnurum,,Virginia,Endangered,,Entire,
unknown,Cyprogenia,stegaria,,Virginia,Endangered,,,
unknown,Lirceus,usdagalun,,Virginia,Endangered,,,
unknown,Antrolana,lira,,Virginia,Threatened,,,
unknown,Percina,rex,,Virginia,Endangered,,,
unknown,Noturus,flavipinnis,,Virginia,Threatened,,except where EXPN,
unknown,Quadrula,sparsa,,Virginia,Endangered,,,
unknown,Quadrula,intermedia,,Virginia,Endangered,,Entire Range; Except where listed as Experimental Populations,
unknown,Lampsilis,abrupta,,Virginia,Endangered,,,
unknown,Epioblasma,capsaeformis,,Virginia,Endangered,,Entire Range; Except where listed as Experimental Populations,
unknown,Plethobasus,cyphyus,,Virginia,Endangered,,,
unknown,Epioblasma,triquetra,,Virginia,Endangered,,,
unknown,Lemiox,rimosus,,Virginia,Endangered,,Entire Range Except where listed as Experimental Populations,
unknown,Hemistena,lata,,Virginia,Endangered,,Entire Range; Except where listed as Experimental Populations,
unknown,Dromus,dromas,,Virginia,Endangered,,Entire Range; Except where listed as Experimental Populations,
unknown,Pegias,fabula,,Virginia,Endangered,,,
unknown,Fusconaia,cuneolus,,Virginia,Endangered,,Entire Range; Except where listed as Experimental Populations,
unknown,Pleurobema,plenum,,Virginia,Endangered,,,
unknown,Fusconaia,cor,,Virginia,Endangered,,Entire Range; Except where listed as Experimental Populations,
pipplo,Charadrius,melodus,,Virginia,Threatened,,except Great Lakes watershed,
pum_con,Puma,concolor,couguar,Virginia,Endangered,,,
unknown,Quadrula,cylindrica,strigillata,Virginia,Endangered,,,
unknown,Epioblasma,florentina,walkeri,Virginia,Endangered,,,
unknown,Plethodon,shenandoah,,Virginia,Endangered,,,
unknown,Chelonia,mydas,,Virginia,Threatened,,except where endangered,
unknown,Eretmochelys,imbricata,,Virginia,Endangered,,,
unknown,Lepidochelys,kempii,,Virginia,Endangered,,,
unknown,Dermochelys,coriacea,,Virginia,Endangered,,,
unknown,Polygyriscus,virginianus,,Virginia,Endangered,,,
unknown,Cumberlandia,monodonta,,Virginia,Endangered,,,
unknown,Pleurobema,collina,,Virginia,Endangered,,,
sci_nig,Sciurus,niger,cinereus,Virginia,Endangered,,Entire except Sussex Co. DE,
gla_sab,Glaucomys,sabrinus,fuscus,Virginia,Endangered,,,
unknown,Acipenser,brevirostrum,,Virginia,Endangered,,,
roster,Sterna,dougallii,dougallii,Virginia,Endangered,,northeast U.S. nesting pop.,
unknown,Cicindela,dorsalis,dorsalis,Virginia,Threatened,,,
unknown,Alasmidonta,heterodon,,Virginia,Endangered,,,
unknown,Balaenoptera,physalus,,Virginia,Endangered,,,
unknown,Megaptera,novaeangliae,,Virginia,Endangered,,,
unknown,Eubalaena,glacialis,,Virginia,Endangered,,,
recwoo,Picoides,borealis,,Virginia,Endangered,,,
AMPU2,Amaranthus,pumilus,,Virginia,Threatened,,,
BEUB,Betula,uber,,Virginia,Threatened,,,
CAMI19,Cardamine,micranthera,,Virginia,Endangered,,,
SCAN5,Scirpus,ancistrochaetus,,Virginia,Endangered,,,
SCAM,Schwalbea,americana,,Virginia,Endangered,,,
ECLA,Echinacea,laevigata,,Virginia,Endangered,,,
AEVI3,Aeschynomene,virginica,,Virginia,Threatened,,,
unknown,Iliamna,corei,,Virginia,Endangered,,,
PLLE2,Platanthera,leucophaea,,Virginia,Threatened,,,
HEBU,Helonias,bullata,,Virginia,Threatened,,,
ISME2,Isotria,medeoloides,,Virginia,Threatened,,,
ARSE9,Arabis,serotina,,Virginia,Endangered,,,
HEVI6,Helenium,virginicum,,Virginia,Threatened,,,
SPVI2,Spiraea,virginiana,,Virginia,Threatened,,,
RHMI11,Rhus,michauxii,,Virginia,Endangered,,,
can_lup,Canis,lupus,,Virginia,Endangered,,U.S.A.: All of AL AR CA CO CT DE FL GA KS KY LA MA MD ME MO MS NC NE NH NJ NV NY OK PA RI SC TN VA VT WV those portions of AZ NM and TX not included in an experimental population; and portions of IA IN IL ND OH OR SD UT and WA. Mexico,
can_lup,Canis,lupus,,Washington,Endangered,,U.S.A.: All of AL AR CA CO CT DE FL GA KS KY LA MA MD ME MO MS NC NE NH NJ NV NY OK PA RI SC TN VA VT WV those portions of AZ NM and TX not included in an experimental population; and portions of IA IN IL ND OH OR SD UT and WA. Mexico,
unknown,Phoebastria,Diomedea,albatrus,Washington,Endangered,,,
urs_arc,Ursus,arctos,horribilis,Washington,Threatened,,lower 48 except where listed as an experimental population or delisted,
unknown,Bison,bison,athabascae,Washington,Threatened,,,
unknown,Speyeria,zerene,hippolyta,Washington,Threatened,,,
ran_tar,Rangifer,tarandus,caribou,Washington,Endangered,,Mountain population,
eskcur,Numenius,borealis,,Washington,Endangered,,,
odo_vir,Odocoileus,virginianus,leucurus,Washington,Endangered,,Columbia River DPS,
lyn_can,Lynx,canadensis,,Washington,Threatened,,Contiguous US DPS,
marmur,Brachyramphus,marmoratus,,Washington,Threatened,,CA OR WA,
unknown,Enhydra,lutris,kenyoni,Washington,Threatened,,southwest Alaska DPS,
unknown,Enhydra,lutris,nereis,Washington,Threatened,,except where EXPN,
spoowl,Strix,occidentalis,caurina,Washington,Threatened,,,
kenplo1,Charadrius,alexandrinus,nivosus,Washington,Threatened,,Pacific coastal pop,
bra_ida,Brachylagus,idahoensis,,Washington,Endangered,,Columbia Basin DPS,
unknown,Oncorhynchus,tshawytscha,,Washington,Threatened,,Columbia River ESU,
unknown,Oncorhynchus,tshawytscha,,Washington,Threatened,,Puget Sound ESU,
unknown,Oncorhynchus,tshawytscha,,Washington,Threatened,,Snake River fall-run ESU,
unknown,Oncorhynchus,tshawytscha,,Washington,Threatened,,Snake River spring/summer-run ESU,
unknown,Oncorhynchus,tshawytscha,,Washington,Endangered,,Upper Columbia spring-run ESU,
unknown,Oncorhynchus,keta,,Washington,Threatened,,Columbia R,
unknown,Oncorhynchus,keta,,Washington,Threatened,,summer-run Hood Canal,
unknown,Oncorhynchus,kisutch,,Washington,Threatened,,Lower Columbia River ESU,
unknown,Oncorhynchus,nerka,,Washington,Threatened,,USA Ozette Lake WA,
unknown,Eumetopias,jubatus,,Washington,Threatened,,eastern pop.,
unknown,Eumetopias,jubatus,,Washington,Endangered,,western pop.,
unknown,Chelonia,mydas,,Washington,Threatened,,except where endangered,
unknown,Dermochelys,coriacea,,Washington,Endangered,,,
unknown,Oncorhynchus,mykiss,,Washington,Threatened,,lower Columbia R.,
unknown,Oncorhynchus,mykiss,,Washington,Threatened,,middle Columbia R.,
unknown,Oncorhynchus,mykiss,,Washington,Threatened,,Sound DPS,
unknown,Oncorhynchus,mykiss,,Washington,Threatened,,Snake R. Basin,
unknown,Oncorhynchus,mykiss,,Washington,Threatened,,upper Columbia R. Basin,
unknown,Acipenser,transmontanus,,Washington,Endangered,,USA ID MT Canada BC Kootenai R system,
unknown,Salvelinus,confluentus,,Washington,Threatened,,USA conterminous lower 48 states,
unknown,Megaptera,novaeangliae,,Washington,Endangered,,,
unknown,Orcinus,orca,,Washington,Endangered,,Southern Resident DPS,
SISP2,Silene,spaldingii,,Washington,Threatened,,,
SINE2,Sidalcea,nelsoniana,,Washington,Threatened,,,
SIOR,Sidalcea,oregana,calva,Washington,Endangered,,,
LOBR,Lomatium,bradshawii,,Washington,Endangered,,,
HOAQ,Howellia,aquatilis,,Washington,Threatened,,,
SPDI6,Spiranthes,diluvialis,,Washington,Threatened,,,
LUSU5,Lupinus,sulphureus,kincaidii,Washington,Threatened,,,
CALE27,Castilleja,levisecta,,Washington,Threatened,,,
ARPA7,Arenaria,paludicola,,Washington,Endangered,,,
HAVE4,Hackelia,venusta,,Washington,Endangered,,,
myo_gri,Myotis,grisescens,,West Virginia,Endangered,,,
myo_sod,Myotis,sodalis,,West Virginia,Endangered,,,
unknown,Corynorhinus,townsendii virginianus,,West Virginia,Endangered,,,
unknown,Villosa,fabalis,,West Virginia,Endangered,,,
unknown,Nicrophorus,americanus,,West Virginia,Endangered,,,
unknown,Epioblasma,torulosa,torulosa,West Virginia,Endangered,,Entire Range Except where listed as Experimental Populations,
unknown,Pleurobema,clava,,West Virginia,Endangered,,Entire Range Except where listed as Experimental Populations,
eskcur,Numenius,borealis,,West Virginia,Endangered,,,
unknown,Cyprogenia,stegaria,,West Virginia,Endangered,,,
unknown,Lampsilis,abrupta,,West Virginia,Endangered,,,
unknown,Plethobasus,cyphyus,,West Virginia,Endangered,,,
unknown,Epioblasma,triquetra,,West Virginia,Endangered,,,
pum_con,Puma,concolor,couguar,West Virginia,Endangered,,,
unknown,Epioblasma,torulosa,rangiana,West Virginia,Endangered,,,
unknown,Obovaria,retusa,,West Virginia,Endangered,,,
unknown,Plethodon,nettingi,,West Virginia,Threatened,,,
unknown,Triodopsis,platysayoides,,West Virginia,Threatened,,,
unknown,Cumberlandia,monodonta,,West Virginia,Endangered,,,
unknown,Pleurobema,collina,,West Virginia,Endangered,,,
gla_sab,Glaucomys,sabrinus,fuscus,West Virginia,Endangered,,,
SCAN5,Scirpus,ancistrochaetus,,West Virginia,Endangered,,,
TRST4,Trifolium,stoloniferum,,West Virginia,Endangered,,,
PTNO,Ptilimnium,nodosum,,West Virginia,Endangered,,,
ISME2,Isotria,medeoloides,,West Virginia,Threatened,,,
ARSE9,Arabis,serotina,,West Virginia,Endangered,,,
SPVI2,Spiraea,virginiana,,West Virginia,Threatened,,,
can_lup,Canis,lupus,,West Virginia,Endangered,,U.S.A.: All of AL AR CA CO CT DE FL GA KS KY LA MA MD ME MO MS NC NE NH NJ NV NY OK PA RI SC TN VA VT WV those portions of AZ NM and TX not included in an experimental population; and portions of IA IN IL ND OH OR SD UT and WA. Mexico,
can_lup,Canis,lupus,,Wisconsin,Endangered,,U.S.A.: All of AL AR CA CO CT DE FL GA KS KY LA MA MD ME MO MS NC NE NH NJ NV NY OK PA RI SC TN VA VT WV those portions of AZ NM and TX not included in an experimental population; and portions of IA IN IL ND OH OR SD UT and WA. Mexico,
unknown,Nicrophorus,americanus,,Wisconsin,Endangered,,,
unknown,Lycaeides,melissa,samuelis,Wisconsin,Endangered,,,
ran_tar,Rangifer,tarandus,caribou,Wisconsin,Endangered,,Mountain population,
eskcur,Numenius,borealis,,Wisconsin,Endangered,,,
unknown,Somatochlora,hineana,,Wisconsin,Endangered,,,
unknown,Lampsilis,higginsii,,Wisconsin,Endangered,,,
lyn_can,Lynx,canadensis,,Wisconsin,Threatened,,Contiguous US DPS,
unknown,Quadrula,fragosa,,Wisconsin,Endangered,,Entire except where listed as experimental populations,
unknown,Leptodea,leptodon,,Wisconsin,Endangered,,,
unknown,Plethobasus,cyphyus,,Wisconsin,Endangered,,,
