taxon_id,spp_id,source_id,scientific_name,genus,subgenus,species,subspecies,authority_name,authority_year,itis_number,common_name
check,hyp_och3,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Hypsiglena ochrorhyncha klauberi,Hypsiglena,,ochrorhyncha,klauberi,Tanner,1944,,San Diego Nightsnake
check,hyp_och2,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Hypsiglena ochrorhyncha nuchalata,Hypsiglena,,ochrorhyncha,nuchalata,Tanner,1943,,California Nightsnake
check,igu_igu,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Iguana iguana,Iguana,,iguana,,Linnaeus,1758,,Green Iguana
check,inc_alv,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Incilius alvarius,Incilius,,alvarius,,,,,Sonoran Desert Toad
check,oll_neb,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Incilius nebulifer,Incilius,,nebulifer,,Girard,1854,,Gulf Coast Toad
check,kin_ari,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Kinosternon arizonense,Kinosternon,,arizonense,,Gilmore,1922,,Arizona Mud Turtle
check,kin_bau,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Kinosternon baurii,Kinosternon,,baurii,,Garman,1891,,Striped Mud Turtle
check,kin_fla,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Kinosternon flavescens,Kinosternon,,flavescens,,Agassiz,1857,,Yellow Mud Turtle
check,kin_hir,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Kinosternon hirtipes,Kinosternon,,hirtipes,,Wagler,1830,,Rough-footed Mud Turtle
check,kin_hir2,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Kinosternon hirtipes murrayi,Kinosternon,,hirtipes,murrayi,Glass and Hartweg,1951,,Mexican Plateau Mud Turtle
check,kin_son,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Kinosternon sonoriense,Kinosternon,,sonoriense,,LeConte,1854,,Sonora Mud Turtle
check,kin_son2,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Kinosternon sonoriense longifemorale,Kinosternon,,sonoriense,longifemorale,Iverson,1981,,Sonoyta Mud Turtle
check,kin_son3,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Kinosternon sonoriense sonoriense,Kinosternon,,sonoriense,sonoriense,LeConte,1854,,Sonora Mud Turtle
check,kin_sub,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Kinosternon subrubrum,Kinosternon,,subrubrum,,Lacepide,1788,,Eastern Mud Turtle
check,kin_sub2,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Kinosternon subrubrum hippocrepis,Kinosternon,,subrubrum,hippocrepis,Gray,1855,,Mississippi Mud Turtle
check,kin_sub3,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Kinosternon subrubrum steindachneri,Kinosternon,,subrubrum,steindachneri,Siebenrock,1906,,Florida Mud Turtle
check,kin_sub4,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Kinosternon subrubrum subrubrum,Kinosternon,,subrubrum,subrubrum,Lacepide,1788,,Eastern Mud Turtle
check,lac_bil,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Lacerta bilineata,Lacerta,,bilineata,,Daudin,1802,,Western Green Lacerta
check,lam_hol,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Lampropeltis  holbrooki,Lampropeltis,,holbrooki,,Stejneger,1903,,Speckled Kingsnake
check,lam_alt,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Lampropeltis alterna,Lampropeltis,,alterna,,Brown,1901,,Gray-banded Kingsnake
check,lam_cal,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Lampropeltis californiae,Lampropeltis,,californiae,,Blainville,1835,,California Kingsnake
check,lam_clg,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Lampropeltis calligaster,Lampropeltis,,calligaster,,Harlan,1827,,Yellow-bellied Kingsnake
check,lam_clg2,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Lampropeltis calligaster calligaster,Lampropeltis,,calligaster,calligaster,Harlan,1827,,Prairie Kingsnake
check,lam_cal3,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Lampropeltis calligaster occipitolineata,Lampropeltis,,calligaster,occipitolineata,Price,1987,,South Florida Mole Kingsnake
check,lam_cal4,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Lampropeltis calligaster rhombomaculata,Lampropeltis,,calligaster,rhombomaculata,Holbrook,1840,,Mole Kingsnake
check,lam_ela,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Lampropeltis elapsoides,Lampropeltis,,elapsoides,,Holbrook,1838,,Scarlet Kingsnake
check,lam_ext,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Lampropeltis extenuata,Lampropeltis,,extenuata,,Brown,1890,,Short-tailed Snake
check,lam_get,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Lampropeltis getula,Lampropeltis,,getula,,Linnaeus,1766,,Common Kingsnake
check,lam_kno,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Lampropeltis knoblochi,Lampropeltis,,knoblochi,,Cope,1867,,Knoblochs Mountain Kingsnake
check,lam_nig,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Lampropeltis nigra,Lampropeltis,,nigra,,Yarrow,1882,,Eastern Black Kingsnake
check,lam_pyr,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Lampropeltis pyromelana,Lampropeltis,,pyromelana,,Cope,1867,,Sonoran Mountain Kingsnake
check,lam_pyr2,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Lampropeltis pyromelana infralabialis,Lampropeltis,,pyromelana,infralabialis,Tanner,1953,,Utah Mountain Kingsnake
check,lam_pyr3,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Lampropeltis pyromelana pyromelana,Lampropeltis,,pyromelana,pyromelana,Cope,1867,,Arizona Mountain Kingsnake
check,lam_spl,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Lampropeltis splendida,Lampropeltis,,splendida,,Baird and Girard,1853,,Desert Kingsnake
check,lam_tri,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Lampropeltis triangulum,Lampropeltis,,triangulum,,Lacepide,1789,,Milksnake
check,lam_tri2,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Lampropeltis triangulum amaura,Lampropeltis,,triangulum,amaura,Cope,1860,,Louisiana Milksnake
check,lam_tri3,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Lampropeltis triangulum annulata,Lampropeltis,,triangulum,annulata,Kennicott,1860,,Mexican Milksnake
check,lam_tri4,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Lampropeltis triangulum celaenops,Lampropeltis,,triangulum,celaenops,Stejneger,1903,,New Mexico Milksnake
check,lam_tri5,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Lampropeltis triangulum gentilis,Lampropeltis,,triangulum,gentilis,Baird and Girard,1853,,Central Plains Milksnake
check,lam_tri6,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Lampropeltis triangulum multistriata,Lampropeltis,,triangulum,multistriata,Kennicott,1860,,Pale Milksnake
check,lam_tri7,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Lampropeltis triangulum syspila,Lampropeltis,,triangulum,syspila,Cope,1888,,Red Milksnake
check,lam_tri8,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Lampropeltis triangulum taylori,Lampropeltis,,triangulum,taylori,Tanner and Loomis,1957,,Utah Milksnake
check,lam_tri9,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Lampropeltis triangulum triangulum,Lampropeltis,,triangulum,triangulum,Lacepide,1789,,Eastern Milksnake
check,lam_zon,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Lampropeltis zonata,Lampropeltis,,zonata,,Lockington ex Blainville,1876,,California Mountain Kingsnake
check,lam_del,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Lampropholis delicata,Lampropholis,,delicata,,De Vis,1888,,Plague Skink
check,lei_car,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Leiocephalus carinatus,Leiocephalus,,carinatus,,Gray,1827,,Northern Curly-tailed Lizard
check,lei_sch,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Leiocephalus schreibersii,Leiocephalus,,schreibersii,,Gravenhorst,1837,,Red-sided Curly-tailed Lizard
check,lei_bel,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Leiolepis belliana,Leiolepis,,belliana,,Gray,1827,,Butterfly Lizard
check,lep_lug,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Lepidodactylus lugubris,Lepidodactylus,,lugubris,,Dumeril and Bibron,1836,,Mourning Gecko unisexual)
check,lep_alb,http://www.mendeley.com/c/5682539804/g/2058663/schwartz-1991-amphibians-and-reptiles-of-the-west-indies-descriptions-distributions-and-natural-history/,Leptodactylus albilabris,Leptodactylus,,albilabris,,Gunther,1859,,White-lipped Frog
check,lep_fra,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Leptodactylus fragilis,Leptodactylus,,fragilis,,Brocchi,1877,,Mexican White-lipped Frog
check,lep_sep,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Leptodeira septentrionalis,Leptodeira,,septentrionalis,,Kennicott,1859,,Cat-eyed Snake
check,lic_orc,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Lichanura orcutti,Lichanura,,orcutti,,Stejneger,1889,,Northern Three-lined Boa
check,lic_tri,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Lichanura trivirgata,Lichanura,,trivirgata,,Cope,1861,,Rosy Boa
check,lip_noc,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Lipinia noctua,Lipinia,,noctua,,Lesson,1830,,Moth Skink
check,lit_are,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Lithobates areolatus,Lithobates,,areolatus,,Baird and Girard,1852,,Crawfish Frog
check,lit_are2,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Lithobates areolatus areolatus,Lithobates,,areolatus,areolatus,Baird and Girard,1852,,Southern Crawfish Frog
check,lit_are3,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Lithobates areolatus circulosus,Lithobates,,areolatus,circulosus,Rice and Davis,1878,,Northern Crawfish Frog
check,lit_ber,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Lithobates berlandieri,Lithobates,,berlandieri,,Baird,1854,,Rio Grande Leopard Frog
check,lit_bla,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Lithobates blairi,Lithobates,,blairi,,Mecham; Littlejohn; Oldham; Brown and Brown,1973,,Plains
check,lit_cap,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Lithobates capito,Lithobates,,capito,,Le Conte,1855,,Gopher Frog
check,lit_cat,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Lithobates catesbeianus,Lithobates,,catesbeianus,,Shaw,1802,,American Bullfrog
check,lit_chi,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Lithobates chiricahuensis,Lithobates,,chiricahuensis,,Platz and Mecham,1979,,Chiricahua Leopard Frog
check,lit_cla,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Lithobates clamitans,Lithobates,,clamitans,,Latreille,1801,,Green Frog
check,lit_fis,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Lithobates fisheri,Lithobates,,fisheri,,Stejneger,1893,,Vegas Valley Leopard Frog extinct)
check,lit_gry,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Lithobates grylio,Lithobates,,grylio,,Stejneger,1901,,Pig Frog
check,lit_hec,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Lithobates heckscheri,Lithobates,,heckscheri,,Wright,1924,,River Frog
check,lit_oka,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Lithobates okaloosae,Lithobates,,okaloosae,,Moler,1985,,Florida Bog Frog
check,lit_onc,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Lithobates onca,Lithobates,,onca,,Cope,1875,,Relict Leopard Frog
check,lit_pal,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Lithobates palustris,Lithobates,,palustris,,LeConte,1825,,Pickerel Frog
check,lit_pip,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Lithobates pipiens,Lithobates,,pipiens,,Schreber,1782,,Northern leopard frog
check,lit_sep,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Lithobates septentrionalis,Lithobates,,septentrionalis,,Baird,1854,,Mink Frog
check,lit_sev,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Lithobates sevosus,Lithobates,,sevosus,,Goin and Netting,1940,,Dusky Gopher Frog
check,lit_sph,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Lithobates sphenocephalus,Lithobates,,sphenocephalus,,Cope,1886,,Southern Leopard Frog
check,lit_sph2,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Lithobates sphenocephalus sphenocephalus,Lithobates,,sphenocephalus,sphenocephalus,Cope,1886,,Florida Leopard Frog
check,lit_sph3,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Lithobates sphenocephalus utricularius,Lithobates,,sphenocephalus,utricularius,Harlan,1825,,Southern Leopard Frog
check,lit_syl,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Lithobates sylvaticus,Lithobates,,sylvaticus,,LeConte,1825,,Wood Frog
check,lit_tar,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Lithobates tarahumarae,Lithobates,,tarahumarae,,Boulenger,1917,,Tarahumara Frog
check,lit_vir,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Lithobates virgatipes,Lithobates,,virgatipes,,Cope,1891,,Carpenter Frog
check,lit_yav,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Lithobates yavapaiensis,Lithobates,,yavapaiensis,,Platz and Frost,1984,,Lowland Leopard Frog
check,mab_mul,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Mabuya multifasciata,Mabuya,,multifasciata,,Kuhl,1820,,Brown Mabuya
check,mac_tem,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Macrochelys temminckii,Macrochelys,,temminckii,,Troost in Harlan,1835,,Alligator Snapping Turtle
check,mag_exi1,http://www.mendeley.com/c/5682073974/g/2058663/hedges-2009-molecular-phylogeny-classification-and-biogeography-of-west-indian-racer-snakes-of-the-tribe-alsophiini-squamata-dipsadidae-xenodontinae/,Magliophis exiguum exiguum,Magliophis,,exiguum,exiguum,Cope,1863,,Ground Snake
check,mag_exi2,http://www.mendeley.com/c/5682073974/g/2058663/hedges-2009-molecular-phylogeny-classification-and-biogeography-of-west-indian-racer-snakes-of-the-tribe-alsophiini-squamata-dipsadidae-xenodontinae/,Magliophis exiguum subspadix,Magliophis,,exiguum,subspadix,Schwartz,1967,,Ground Snake
check,mag_exi3,http://www.mendeley.com/c/5682073974/g/2058663/hedges-2009-molecular-phylogeny-classification-and-biogeography-of-west-indian-racer-snakes-of-the-tribe-alsophiini-squamata-dipsadidae-xenodontinae/,Magliophis stahli,Magliophis,,stahli,,Stejneger,1904,,Garden Snake
check,mal_ter,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Malaclemys terrapin,Malaclemys,,terrapin,,Schoepff,1793,,Diamond-backed Terrapin
check,mal_ter2,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Malaclemys terrapin centrata,Malaclemys,,terrapin,centrata,Latreille,1801,,Carolina Diamond-backed Terrapin
check,mal_ter3,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Malaclemys terrapin littoralis,Malaclemys,,terrapin,littoralis,Hay,1904,,Texas Diamond-backed Terrapin
check,mal_ter4,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Malaclemys terrapin macrospilota,Malaclemys,,terrapin,macrospilota,Hay,1904,,Ornate Diamond-backed Terrapin
check,mal_ter5,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Malaclemys terrapin pileata,Malaclemys,,terrapin,pileata,Wied-Neuwied,1865,,Mississippi Diamond-backed Terrapin
check,mal_ter6,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Malaclemys terrapin rhizophorarum,Malaclemys,,terrapin,rhizophorarum,Fowler,1906,,Mangrove Diamond-backed
check,mal_ter7,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Malaclemys terrapin tequesta,Malaclemys,,terrapin,tequesta,Schwartz,1955,,Eastern Florida Diamond-backed
check,mal_ter8,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Malaclemys terrapin terrapin,Malaclemys,,terrapin,terrapin,Schoepff,1793,,Northern Diamond-backed Terrapin
check,mic_eur,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Micruroides euryxanthus,Micruroides,,euryxanthus,,Kennicott,1860,,Sonoran Coralsnake
check,mic_eur2,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Micruroides euryxanthus euryxanthus,Micruroides,,euryxanthus,euryxanthus,Kennicott,1860,,Arizona Coralsnake
check,mic_ful,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Micrurus fulvius,Micrurus,,fulvius,,Linnaeus,1766,,Harlequin Coralsnake
check,mic_ten,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Micrurus tener,Micrurus,,tener,,Baird and Girard,1853,,Texas Coralsnake
check,mic_ten2,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Micrurus tener tener,Micrurus,,tener,tener,Baird and Girard,1853,,Texas Coralsnake
check,nec_ala,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Necturus alabamensis,Necturus,,alabamensis,,Viosca,1937,,Black Warrior River Waterdog
check,nec_bey,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Necturus beyeri,Necturus,,beyeri,,Viosca,1937,,Gulf Coast Waterdog
check,nec_lew,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Necturus lewisi,Necturus,,lewisi,,Brimley,1924,,Neuse River Waterdog
check,nec_mac,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Necturus maculosus,Necturus,,maculosus,,Rafinesque,1818,,Mudpuppy
check,nec_mac3,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Necturus maculosus louisianensis,Necturus,,maculosus,louisianensis,Viosca,1938,,Red River Mudpuppy
check,nec_mac2,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Necturus maculosus maculosus,Necturus,,maculosus,maculosus,Rafinesque,1818,,Common Mudpuppy
check,nec_pun,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Necturus punctatus,Necturus,,punctatus,,Gibbes,1850,,Dwarf Waterdog
check,ner_cla,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Nerodia clarkii,Nerodia,,clarkii,,Baird and Girard,1853,,Saltmarsh Watersnake
check,ner_cla2,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Nerodia clarkii clarkii,Nerodia,,clarkii,clarkii,Baird and Girard,1853,,Gulf Saltmarsh Watersnake
check,ner_cla3,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Nerodia clarkii compressicauda,Nerodia,,clarkii,compressicauda,Kennicott,1860,,Mangrove Saltmarsh
check,ner_cla4,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Nerodia clarkii taeniata,Nerodia,,clarkii,taeniata,Cope,1895,,Atlantic Saltmarsh Watersnake
check,ner_cyc,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Nerodia cyclopion,Nerodia,,cyclopion,,Dumeril; Bibron and Dumeril,1854,,Mississippi Green
check,ner_ery,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Nerodia erythrogaster,Nerodia,,erythrogaster,,Forster,1771,,Plain-bellied Watersnake
check,ner_fas,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Nerodia fasciata,Nerodia,,fasciata,,Linnaeus,1766,,Southern Watersnake
check,ner_fas2,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Nerodia fasciata confluens,Nerodia,,fasciata,confluens,Blanchard,1923,,Broad Banded Watersnake
check,ner_fas3,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Nerodia fasciata fasciata,Nerodia,,fasciata,fasciata,Linnaeus,1766,,Banded Watersnake
check,ner_fas4,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Nerodia fasciata pictiventris,Nerodia,,fasciata,pictiventris,Cope,1895,,Florida Watersnake
check,ner_flo,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Nerodia floridana,Nerodia,,floridana,,Goff,1936,,Florida Green Watersnake
check,ner_har,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Nerodia harteri,Nerodia,,harteri,,Trapido,1941,,Brazos River Watersnake
check,ner_pau,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Nerodia paucimaculata,Nerodia,,paucimaculata,,Tinkle and Conant,1961,,Concho Watersnake
check,ner_rho,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Nerodia rhombifer,Nerodia,,rhombifer,,Hallowell,1852,,Diamond-backed Watersnake
check,ner_rho2,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Nerodia rhombifer rhombifer,Nerodia,,rhombifer,rhombifer,Hallowell,1852,,Northern Diamond-backed
check,ner_sip,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Nerodia sipedon,Nerodia,,sipedon,,Linnaeus,1758,,Northern Watersnake
check,ner_sip2,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Nerodia sipedon insularum,Nerodia,,sipedon,insularum,Conant and Clay,1937,,Lake Erie Watersnake
check,ner_sip3,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Nerodia sipedon pleuralis,Nerodia,,sipedon,pleuralis,Cope,1892,,Midland Watersnake
